CURSO_ACADEMICO;TIPO_ESTUDIO;ESTUDIO;LOCALIDAD;CENTRO;ASIGNATURA;TIPO_ASIGNATURA;CLASE_ASIGNATURA;TASA_EXITO;TASA_RENDIMIENTO;TASA_EVALUACION;ALUMNOS_EVALUADOS;ALUMNOS_SUPERADOS;ALUMNOS_PRESENTADOS;MEDIA_CONVOCATORIAS_CONSUMIDAS;FECHA_ACTUALIZACION
2021;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Periodismo de investigación y precisión;Normal;Optativa;100.00;100.00;100.00;9;9;9;1.00;25/09/2022
2021;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Reporterismo radiofónico;Normal;Optativa;100.00;100.00;100.00;7;7;7;1.00;25/09/2022
2021;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Fotoperiodismo y técnica de la imagen;Normal;Optativa;100.00;97.67;97.67;44;43;43;1.00;25/09/2022
2021;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Teoría de la cultura de masas;Normal;Optativa;100.00;88.00;88.00;33;30;30;1.00;25/09/2022
2021;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Practicum;Prácticas externas;Optativa;100.00;100.00;100.00;23;23;23;1.00;25/09/2022
2021;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Diseño gráfico e infografía;Normal;Optativa;100.00;100.00;100.00;27;27;27;1.00;25/09/2022
2021;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Periodismo local;Normal;Optativa;91.67;84.62;92.31;17;15;16;1.00;25/09/2022
2021;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;100.00;100.00;32;32;32;1.00;25/09/2022
2021;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Lengua moderna I (Francés);Normal;Formación básica;77.78;63.64;81.82;13;9;11;1.17;25/09/2022
2021;Grado;Grado: Periodismo;Zaragoza;Facultad de Filosofía y Letras;Lengua moderna I (Inglés);Normal;Optativa;56.00;40.00;71.43;35;14;25;1.26;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Anatomía humana;Normal;Formación básica;86.29;81.62;94.59;185;151;175;1.20;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Anatomía humana;Normal;Formación básica;89.23;85.29;95.59;68;58;65;1.45;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Anatomía humana;Normal;Formación básica;100.00;94.29;94.29;35;33;33;1.02;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Fundamentos de enfermería;Normal;Obligatoria;97.62;87.70;89.84;187;164;168;1.19;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Fundamentos de enfermería;Normal;Obligatoria;96.72;93.65;96.83;63;59;61;1.17;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Fundamentos de enfermería;Normal;Obligatoria;100.00;97.37;97.37;38;37;37;1.05;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Fisiología general;Normal;Formación básica;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Estadística aplicada a ciencias de la salud;Normal;Formación básica;98.82;91.80;92.90;183;168;170;1.04;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Estadística aplicada a ciencias de la salud;Normal;Formación básica;98.18;94.74;96.49;57;54;55;1.02;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Estadística aplicada a ciencias de la salud;Normal;Formación básica;97.37;90.24;92.68;41;37;38;1.08;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Fisiología descriptiva;Normal;Formación básica;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Enfermería comunitaria I;Normal;Obligatoria;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Enfermería clínica I;Normal;Obligatoria;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Estancias clínicas I;Prácticas externas;Obligatoria;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Ética y legislación;Normal;Formación básica;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Enfermería clínica II;Normal;Obligatoria;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Estancias clínicas II;Prácticas externas;Prácticas externas;100.00;99.25;99.25;143;142;142;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Estancias clínicas II;Prácticas externas;Prácticas externas;100.00;100.00;100.00;52;52;52;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Estancias clínicas II;Prácticas externas;Prácticas externas;100.00;100.00;100.00;33;33;33;1.03;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Enfermería comunitaria II;Normal;Obligatoria;96.50;95.83;99.31;146;140;145;1.19;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Enfermería comunitaria II;Normal;Obligatoria;100.00;98.08;98.08;52;51;51;1.08;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Enfermería comunitaria II;Normal;Obligatoria;97.30;97.30;100.00;37;36;37;1.32;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Enfermería clínica III;Normal;Obligatoria;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;97.35;97.35;151;147;147;1.01;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;96.30;96.30;54;52;52;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;100.00;100.00;31;31;31;1.00;25/09/2022
2021;Movilidad de entrada;Movilidad para 1º y 2º ciclo y grado;Zaragoza;Facultad de Ciencias de la Salud;Trabajo fin de Grado;Trabajo fin de grado;Optativa;100.00;100.00;100.00;2;2;2;1.00;25/09/2022
2021;Movilidad de entrada;Movilidad para 1º y 2º ciclo y grado;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Trabajo fin de Grado;Trabajo fin de grado;Optativa;100.00;100.00;100.00;1;1;1;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Técnicas diagnósticas por la imagen;Normal;Optativa;100.00;100.00;100.00;77;77;77;1.01;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Técnicas diagnósticas por la imagen;Normal;Optativa;100.00;100.00;100.00;17;17;17;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Técnicas diagnósticas por la imagen;Normal;Optativa;100.00;100.00;100.00;16;16;16;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Bases sociales y culturales de los cuidados;Normal;Optativa;;;;0;0;0;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Diagnóstico y tratamiento de las patologías de la comunicación;Normal;Optativa;100.00;100.00;100.00;4;4;4;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Ciencias psicosociales, culturales y habilidades de comunicación;Normal;Formación básica;88.76;85.71;96.57;175;150;169;1.16;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Ciencias psicosociales, culturales y habilidades de comunicación;Normal;Formación básica;100.00;98.25;98.25;57;56;56;1.07;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Ciencias psicosociales, culturales y habilidades de comunicación;Normal;Formación básica;100.00;100.00;100.00;34;34;34;1.02;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Fisiología general y descriptiva;Normal;Formación básica;78.36;71.66;91.44;187;134;171;1.14;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Fisiología general y descriptiva;Normal;Formación básica;89.23;89.23;100.00;65;58;65;1.27;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Fisiología general y descriptiva;Normal;Formación básica;100.00;94.44;94.44;36;34;34;1.05;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Bases celulares y moleculares de la fisiopatología humana;Normal;Formación básica;87.11;83.66;96.04;202;169;194;1.34;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Bases celulares y moleculares de la fisiopatología humana;Normal;Formación básica;89.19;89.19;100.00;74;66;74;1.43;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Bases celulares y moleculares de la fisiopatología humana;Normal;Formación básica;85.00;80.95;95.24;42;34;40;1.37;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Metodología de investigación en ciencias de la salud. Sistemas de información y nuevas tecnologías;Normal;Formación básica;89.62;86.77;96.83;189;164;183;1.31;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Metodología de investigación en ciencias de la salud. Sistemas de información y nuevas tecnologías;Normal;Formación básica;93.33;93.33;100.00;60;56;60;1.07;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Metodología de investigación en ciencias de la salud. Sistemas de información y nuevas tecnologías;Normal;Formación básica;93.18;93.18;100.00;44;41;44;1.33;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Bases fisiológicas de la nutrición y de los fármacos;Normal;Formación básica;95.17;92.62;97.32;149;138;145;1.15;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Bases fisiológicas de la nutrición y de los fármacos;Normal;Formación básica;86.79;85.19;98.15;54;46;53;1.38;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Bases fisiológicas de la nutrición y de los fármacos;Normal;Formación básica;94.12;94.12;100.00;34;32;34;1.15;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Ética y legislación sanitaria;Normal;Formación básica;99.25;98.51;99.25;134;132;133;1.01;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Ética y legislación sanitaria;Normal;Formación básica;100.00;100.00;100.00;45;45;45;1.08;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Ética y legislación sanitaria;Normal;Formación básica;100.00;100.00;100.00;29;29;29;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Enfermería geriátrica;Normal;Obligatoria;100.00;100.00;100.00;142;142;142;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Enfermería geriátrica;Normal;Obligatoria;100.00;100.00;100.00;48;48;48;1.18;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Enfermería geriátrica;Normal;Obligatoria;100.00;100.00;100.00;33;33;33;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Enfermería comunitaria I;Normal;Obligatoria;97.08;93.01;95.80;143;133;137;1.14;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Enfermería comunitaria I;Normal;Obligatoria;97.87;97.87;100.00;47;46;47;1.13;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Enfermería comunitaria I;Normal;Obligatoria;90.63;85.29;94.12;34;29;32;1.06;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Enfermería clínica I;Normal;Obligatoria;94.56;92.05;97.35;151;139;147;1.07;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Enfermería clínica I;Normal;Obligatoria;100.00;100.00;100.00;48;48;48;1.06;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Enfermería clínica I;Normal;Obligatoria;100.00;94.29;94.29;35;33;33;1.06;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Enfermería clínica II;Normal;Obligatoria;99.30;96.58;97.26;146;141;142;1.03;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Enfermería clínica II;Normal;Obligatoria;100.00;100.00;100.00;49;49;49;1.04;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Enfermería clínica II;Normal;Obligatoria;100.00;97.22;97.22;36;35;35;1.11;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Estancias clínicas I;Prácticas externas;Prácticas externas;100.00;99.28;99.28;139;138;138;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Estancias clínicas I;Prácticas externas;Prácticas externas;100.00;100.00;100.00;45;45;45;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Estancias clínicas I;Prácticas externas;Prácticas externas;100.00;100.00;100.00;32;32;32;1.03;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Enfermería materno-infantil;Normal;Obligatoria;98.62;96.62;97.97;150;145;147;1.06;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Enfermería materno-infantil;Normal;Obligatoria;94.23;94.23;100.00;52;49;52;1.34;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Enfermería materno-infantil;Normal;Obligatoria;100.00;100.00;100.00;34;34;34;1.31;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Farmacoterapia y dietoterapia;Normal;Obligatoria;99.36;96.30;96.91;162;156;157;1.11;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Farmacoterapia y dietoterapia;Normal;Obligatoria;96.15;94.34;98.11;53;50;52;1.24;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Farmacoterapia y dietoterapia;Normal;Obligatoria;77.78;77.78;100.00;36;28;36;1.03;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Ciencias psicosociales aplicadas y enfermería de salud mental;Normal;Obligatoria;100.00;97.84;97.84;141;138;138;1.01;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Ciencias psicosociales aplicadas y enfermería de salud mental;Normal;Obligatoria;100.00;100.00;100.00;52;52;52;1.02;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Ciencias psicosociales aplicadas y enfermería de salud mental;Normal;Obligatoria;100.00;100.00;100.00;34;34;34;1.06;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Enfermería clínica III;Normal;Obligatoria;97.89;94.56;96.60;147;139;142;1.06;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Enfermería clínica III;Normal;Obligatoria;96.08;94.23;98.08;52;49;51;1.12;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Enfermería clínica III;Normal;Obligatoria;91.18;91.18;100.00;34;31;34;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Prácticum;Prácticas externas;Prácticas externas;98.65;98.65;100.00;152;150;152;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Prácticum;Prácticas externas;Prácticas externas;100.00;97.78;97.78;52;51;51;1.02;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Prácticum;Prácticas externas;Prácticas externas;100.00;100.00;100.00;31;31;31;1.00;25/09/2022
2021;Movilidad de entrada;Movilidad para 1º y 2º ciclo y grado;Zaragoza;Facultad de Ciencias de la Salud;Prácticum;Prácticas externas;Optativa;;;;11;11;11;1.00;25/09/2022
2021;Movilidad de entrada;Movilidad para 1º y 2º ciclo y grado;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Prácticum;Prácticas externas;Optativa;;;;2;2;2;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Enfermería clínica IV;Normal;Obligatoria;99.31;97.96;98.64;148;145;146;1.12;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Enfermería clínica IV;Normal;Obligatoria;98.08;98.08;100.00;53;52;53;1.15;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Enfermería clínica IV;Normal;Obligatoria;96.77;96.77;100.00;31;30;31;1.03;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Administración y gestión de enfermería;Normal;Obligatoria;100.00;99.29;99.29;142;141;141;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Administración y gestión de enfermería;Normal;Obligatoria;100.00;100.00;100.00;49;49;49;1.08;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Administración y gestión de enfermería;Normal;Obligatoria;96.77;96.77;100.00;31;30;31;1.07;25/09/2022
2021;Grado;Grado: Enfermería;Zaragoza;Facultad de Ciencias de la Salud;Inglés científico para enfermería;Normal;Optativa;100.00;100.00;100.00;52;52;52;1.00;25/09/2022
2021;Grado;Grado: Enfermería;Huesca;Escuela Universitaria de Enfermería San Jorge de Huesca;Inglés científico para enfermería;Normal;Optativa;100.00;100.00;100.00;32;32;32;1.03;25/09/2022
2021;Grado;Grado: Enfermería;Teruel;Escuela Universitaria de Enfermería de Teruel;Inglés científico para enfermería;Normal;Optativa;92.31;92.31;100.00;13;12;13;1.00;25/09/2022
2021;Grado;Grado: Filosofía;Zaragoza;Facultad de Filosofía y Letras;Filosofía y política en el mundo contemporáneo;Normal;Formación básica;87.50;68.85;78.69;61;42;48;1.12;25/09/2022
2021;Grado;Grado: Filosofía;Zaragoza;Facultad de Filosofía y Letras;Antropología filosófica;Normal;Formación básica;98.25;90.32;91.94;62;56;57;1.09;25/09/2022
2021;Grado;Grado: Filosofía;Zaragoza;Facultad de Filosofía y Letras;Teorías éticas;Normal;Formación básica;89.09;71.01;79.71;69;49;55;1.22;25/09/2022
2021;Grado;Grado: Filosofía;Zaragoza;Facultad de Filosofía y Letras;Filosofía de la cultura;Normal;Formación básica;81.67;66.22;81.08;74;49;60;1.35;25/09/2022
2021;Grado;Grado: Filosofía;Zaragoza;Facultad de Filosofía y Letras;Pensamiento feminista;Normal;Formación básica;92.45;74.24;80.30;66;49;53;1.18;25/09/2022
2021;Grado;Grado: Filosofía;Zaragoza;Facultad de Filosofía y Letras;Epistemología de las ciencias humanas;Normal;Formación básica;92.00;76.67;83.33;60;46;50;1.06;25/09/2022
